CMBO,SSO,SSA,WHO,SMO,HYBRID
0.580264108,-0.106375341,0.106593267,-0.003463833,0.003820123,0.22840691
0.808039503,-0.945410171,-0.122770381,0.507841916,-0.004895102,-0.880073112
-0.330553427,0.991171514,-0.037293515,-0.684476821,0.001786673,0.3743375
0.913799239,-0.189745208,-0.109450966,0.922259628,-0.005307793,-0.14180327
-0.34330385,0.161023419,-0.07911353,0.535949815,-0.002709145,-0.093360604
0.451611255,-0.77780841,0.018585915,0.553795698,-0.001213435,-0.173538328
-0.375081672,0.581495768,-0.16351582,-0.656668775,0.001242084,0.53615768
0.23986109,0.770692477,-0.067399504,-0.775684949,0.006275797,0.349653495
0.839943258,-0.643830656,0.006279983,0.151054214,-0.005724657,-0.967556128
0.423925244,0.173414438,-0.082991633,-0.091625023,0.00117026,0.08670313
-0.367188358,0.347797112,0.048612869,-0.789481734,0.006354878,-0.171386131
-0.294682698,-0.551358632,-0.145721514,0.590010706,-0.000907305,-0.68225766
-0.088800334,-0.460623182,-0.087184677,1.06338229,-0.008246073,-0.959242306
0.884245429,0.268209767,-0.043034947,0.564386506,0.00379711,-0.274390339
0.842598012,-0.370950228,-0.053202653,-0.194004428,0.001485316,-0.363921374
0.177976332,0.900624888,0.008779226,0.771458339,-0.005618718,0.567109739
-0.947624527,0.004695859,-0.130106205,-0.615987636,-0.011574583,-0.488018701
-0.501498225,-0.86763622,-0.012117119,1.047769031,-0.012525984,-0.127671752
0.168945335,0.874057953,-0.007552558,-0.179544301,-0.009123672,-0.813486502
-0.688014662,0.560304603,-0.017454016,0.770326071,0.00274176,-0.147354467
-0.847146475,0.64978232,0.058417176,-0.063150313,0.004101347,-0.437973838
0.209966446,0.136147549,-0.037126633,-0.344772051,-0.003519082,0.127233287
-0.985261868,0.284219594,-0.095877941,0.049146798,0.002081154,0.372687872
0.711189154,0.547533165,0.047508374,-0.254841321,0.001699076,0.305034197
-0.073842657,-0.799989837,-0.040443501,0.202133185,0.00125862,-0.277886386
0.707782737,-0.799183127,-0.059915687,0.207868779,0.001432928,-0.126390197
-0.213655264,0.377492815,-0.09555552,0.651334576,0.002333747,0.565031638
-0.046756449,0.649384381,-0.054961058,-0.123719921,-0.00065846,0.138607507
-0.32069128,-0.190397602,0.020821576,0.235911549,-0.009551217,0.45612311
-0.157524698,-0.659708832,0.014444679,-0.332207838,0.012668172,0.519974761
-0.78775769,-0.844413605,-0.00069903,0.264301811,0.00561827,0.467250805
-0.1153936,0.096539406,-0.127726406,-0.620124286,0.007199055,-0.270886927
0.037473461,-0.648475004,0.040871731,-0.924867308,0.000195851,-0.206854446
-0.680998138,0.886982251,-0.001504869,-0.631356797,0.008556641,-0.737729245
0.334103538,-0.309515593,0.036736467,-0.320516342,0.005994695,0.282965444
0.641146368,0.74866193,-0.049159208,0.073371173,0.00498411,-0.667585333
-0.297925505,0.925014897,-0.068174436,-0.241102273,-0.011095696,0.576794608
0.392975953,-0.320112178,-0.15851051,-0.781627255,-0.010321965,0.25024115
0.89209594,0.898340348,0.065240857,-0.448546724,0.003072262,0.639949781
0.912197223,0.768908697,0.085375643,-0.756393582,-0.010973224,0.515241313
0.56183064,0.662120371,0.014971569,0.070643924,-0.014826883,0.269273997
0.572078337,0.016591341,-0.051607561,-0.176064013,-0.004197433,-0.485751645
0.640184665,-0.132354189,-0.085165054,0.120958847,0.000972458,0.750536681
-0.667975398,-0.220245983,-0.090645466,-0.718258049,0.002808049,-0.115313854
-0.321654869,0.741264941,0.013192042,-0.45955778,-0.000311491,-0.388515592
-0.6555391,-0.835163608,-0.003842434,-0.440101306,0.000595609,-0.226168195
-0.117052667,0.150010646,-0.082791977,-0.001540036,-0.004021855,0.508323756
-0.806362771,0.768513559,-0.113104549,0.495751478,-0.008596357,-0.777525825
0.234839093,0.428981912,-0.122507762,0.309481008,-0.014393904,-0.147887822
0.814199186,0.827475475,-0.092356929,0.307792128,0.002432151,0.402598418
0.137174417,-0.242438631,0.094123145,0.972813493,0.015130115,0.267305999
0.228271417,-0.58873759,-0.093538025,-0.002905458,-0.008382749,-0.976000317
0.842576489,-0.96996586,-0.041509549,-0.676479718,0.001703703,-0.943664534
0.647554482,0.147515671,-0.003436652,0.180794526,0.003306683,0.052649258
0.277134172,-0.580975981,-0.000475501,-0.247435379,0.004968186,-0.508425467
0.727225512,0.444531719,-0.159203989,0.004830041,0.005172431,-0.910100375
0.886516801,0.572120583,-0.052140181,-0.655768474,-0.000871637,0.500256759
0.187445996,-0.35892546,-0.187799536,0.658519993,-0.001611671,-0.262620058
-0.978786097,0.749986569,-0.049039754,0.425244501,-0.011198906,-0.024998389
0.056975926,0.518722763,-0.078007538,0.495669194,0.004476056,0.29551296
0.067596675,0.078507636,-0.10191758,0.389611727,0.007811182,-0.861386128
0.290436924,0.322969885,-0.162247246,-0.694589629,-0.001445579,0.670255351
-0.747014805,0.478492856,-0.025193434,-0.597200153,0.01209731,-0.3216469
-0.027682735,0.854967628,-0.022463438,0.234380556,-0.002265083,-0.935423939
-0.779063473,0.575931464,0.037797953,-0.63273379,0.006602676,-0.751419918
0.335884425,-0.761504943,-0.08613636,-0.841786154,1.20E-05,0.828794368
-0.881306426,-0.399566393,-0.102369185,-0.725991434,0.004036208,-0.981477468
0.043825767,-0.731831254,0.074049796,-0.151888968,0.011771248,-0.39490164
-0.872919666,0.211882028,-0.008556024,-0.116829066,-0.015067832,-0.345360488
0.216127226,-0.949662061,-0.054084947,-0.29580873,0.004984174,-0.574583473
0.473920412,0.3437145,-0.079075942,0.874430429,0.00331969,-0.307283334
-0.252711917,-0.331204837,-0.162066673,-0.470397706,0.005315242,0.719095464
-0.236621059,-0.138992659,-0.028167096,-0.630560501,-0.006707987,-0.103975249
-0.102548132,-0.823962208,-0.050245009,-0.398786,0.008414917,-0.632990381
-0.104613984,0.82722352,-0.101484715,-0.579465969,0.009193231,-0.087478235
-0.406106395,-0.276540715,0.003200274,0.545168491,0.003539765,-0.655538193
-0.724118613,0.726935582,-0.01980442,0.181060347,-0.003419169,-0.343816815
-0.446752136,-0.098039948,-0.041257054,0.196724255,-0.007728955,0.193603536
0.996305486,-0.169259815,-0.135342041,0.000211994,0.001837349,0.278769335
0.679901376,0.331497522,-0.120027654,-0.662183733,0.001213405,-0.149273949
-0.819629634,0.12922304,-0.12118165,0.753517314,0.004392217,-0.893850941
-0.62877923,0.895350684,0.074566055,0.520583941,0.005310494,-0.843145404
0.311124941,-0.195376218,-0.129187998,0.19589059,0.009761552,-0.03620235
-0.621056218,-0.807826164,-0.039117809,-0.176734631,0.000560078,-0.76897472
0.102538606,0.095162331,0.060768231,-0.435724879,-0.002415993,-0.806380807
0.666214854,0.702507052,-0.051833212,-0.150288678,-0.006115253,-0.287115651
-0.959194343,0.208458096,-0.092332551,0.762284051,-0.007257134,-0.362699681
0.085613717,0.571151103,-0.115311016,0.002754701,0.006660678,0.290350777
-0.50258254,0.745538799,-0.104329092,0.533361467,-0.002629792,-0.920608338
0.677115008,0.835829091,-0.056669457,-0.550285107,0.004228534,-0.252965573
0.736114152,-0.118907489,-0.157613304,-0.323649796,0.003955805,-0.574648612
-0.070398208,-0.002244698,-0.076090915,0.508373629,0.006071459,-0.594046703
-0.129907645,-0.63545343,-0.145124536,-0.98405879,-0.003705479,-0.824044151
0.154220817,-0.476937281,-0.089810355,-0.811500977,-0.006198981,-0.654656538
0.444952385,0.047152831,-0.180698141,0.723573038,0.006909826,-1
0.34929487,0.940110176,-0.046307266,-0.417359917,-0.005806691,0.168282812
0.930726783,0.432069386,-0.017134777,0.914126954,-0.005166057,-0.941219954
-0.10206521,0.317105826,-0.12747105,-0.697642677,-0.006304628,-0.761124398
0.503180098,-0.167411535,-0.004409589,-0.629430846,0.008598087,-0.445667542
0.34018274,-0.59695486,-0.046070435,-0.066323206,0.003266062,-0.995127169
0.593465913,-0.51730814,0.074231432,-0.107497994,0.001267907,0.135294012
0.105652256,-0.699656591,0.099193162,0.529458284,-0.006989811,-0.541053834
0.413167111,-0.244182918,-0.080062678,-0.410656077,0.005058293,-0.608063306
-0.264531394,0.584723177,0.030441962,0.711747651,0.008997486,-0.65971541
-0.72281842,-0.847610334,0.094019124,-0.570890551,0.00679317,-0.98034795
-0.017754379,0.535133852,0.069945765,0.553121259,-0.003035438,0.673995127
0.642681506,-0.753982823,0.010706605,0.703864595,0.006654243,-0.814751358
-0.991753579,0.736129427,0.062356091,-0.249306203,0.009325952,-0.789007859
0.921445162,-0.219001743,-0.123477962,0.043815791,-0.001852763,0.095004902
-0.677846628,-0.316419468,0.044833349,-0.02683502,-0.015054317,-0.849094261
0.454090732,0.777745438,-0.092915912,-0.865553715,-0.01046172,-0.999326519
0.195487019,-0.55058109,-0.01398274,-0.41146518,-0.006139127,-0.439953998
0.646525672,0.37821243,-0.163559362,0.10651862,-0.001358611,-0.951120322
0.768875745,-0.411321939,-0.003174919,0.439679887,-0.004203814,0.475335781
0.340147616,0.022692699,0.00208546,-0.353024399,0.000519631,0.643932048
-0.494386812,0.375960087,-0.005698597,0.730794232,0.004151385,-0.289661912
0.862792135,-0.950183669,0.051607298,-0.453006046,0.012946124,-0.100947804
-0.572305434,0.43058791,0.010287385,-0.839607705,0.010426253,-0.721658903
-0.044038406,-0.651539406,-0.118873223,-0.425212782,-0.001463735,-0.984897116
-0.18741905,-0.325186997,-0.064202796,-0.555100667,0.003608313,-0.972208073
-0.745069392,-0.44215946,-0.096236258,-0.519036832,0.006333584,0.259439082
0.665231045,0.962346243,-0.005059038,0.384490493,-0.009195788,0.308331649
0.361613537,-0.363457669,-0.149918976,-0.886242177,-0.004599312,0.467045867
0.7291839,0.250475733,0.017202391,0.821826675,-0.00218323,-0.997051089
-0.936201645,0.466675283,0.08751753,0.107418818,0.006857205,-0.421652535
0.215969678,-0.380968024,-0.024403845,0.186877927,0.001230436,-0.004146121
-0.478414394,-0.38524889,0.048540671,-0.300198456,0.007496901,0.227827137
-0.226743822,0.572109786,-0.175824432,-0.59964604,-0.000675499,0.023716605
0.152583099,-0.727013838,0.014841758,-0.879356725,-0.000663433,0.607901534
-0.516397798,0.513863165,-0.157916238,-0.020069732,0.00296866,-0.050327885
-0.517000979,-0.41938237,-0.082695734,-1.102705922,0.001785786,-0.184130509
0.361164571,0.399259204,-0.035364894,0.06060933,-0.005105684,0.243773773
-0.56787089,-0.615341411,-0.040852828,0.706771405,0.010251799,-0.438287877
0.067031877,-0.649744173,-0.015996284,-0.374338952,-0.01036019,0.089804274
0.72373873,-0.15649653,-0.07359395,0.366921182,-0.001679238,-0.473914609
-0.596088746,0.019104345,-0.104624999,-0.655585782,-0.007506971,-0.295650059
0.412654616,0.769974962,0.099506273,-0.471589592,-0.009610915,0.378297965
0.418380086,-0.573610662,-0.174337804,0.616013897,0.004712099,-0.353145086
0.075403876,-0.627728316,0.052922297,0.976077543,0.009836439,0.514310501
0.907147613,0.890828372,-0.065604614,-0.796392281,0.009460247,0.306811507
0.000124582,0.339401885,-0.028314,-0.926057838,0.01336338,0.327292203
0.928960984,0.57997635,-0.052472893,0.508866914,-0.001290604,-0.473433487
0.081734232,-0.118209699,-0.05689313,-0.087584942,-0.001400537,-0.79840459
0.60413748,-0.771504311,0.045822432,-0.519800237,0.00711497,-0.798240864
0.502092451,0.022971527,0.006885886,-0.822218175,0.00443921,-0.961548721
-0.486635099,0.204647049,0.057801549,-0.18761419,0.003010803,0.385717988
0.17362501,-0.035869328,-0.094637048,-0.334537551,-0.00300232,0.54195181
-0.3030649,-0.592660919,-0.158536306,0.688049643,-0.005402676,-0.162610375
-0.975203601,-0.781951816,-0.0520339,-0.403612471,-0.007346426,-0.322443222
0.594205406,-0.520614748,0.014179997,0.169976641,-0.013663109,-1
-0.692980977,0.577572163,-0.137812043,0.213205161,-0.005252976,0.478445896
0.146314909,-0.147256049,0.025629922,-0.495465451,-0.001740808,0.511064021
-0.763959126,0.782110403,-0.098356686,-0.029899602,-0.000888917,-0.057234683
-0.834982877,0.917042314,0.022583777,-0.503753398,-0.004766224,-0.546099179
0.538865639,-0.728666495,-0.008831969,-0.24824633,0.001399403,0.150823092
0.98149594,-0.599938493,-0.068405684,-0.663515516,-0.000244536,-0.846422243
0.005768079,-0.327360588,0.018616938,0.253468803,-0.010289352,-0.756016063
-0.259707101,0.71067613,0.015499686,-0.436372487,-0.00174573,0.571210215
-0.725248771,0.204976415,-0.056137167,-0.386008978,-0.000375126,-0.929755567
-0.488118881,-0.564341597,0.1071554,0.779988803,0.004238114,-0.429519442
-0.006183532,-0.440822965,-0.035761076,-0.473396786,0.008864337,-0.437873876
-0.630787751,0.481013826,-0.0315568,-0.282899586,-0.004784798,0.024962724
0.284219659,0.122672947,0.007084651,-0.572375641,0.013312169,-0.997897023
-0.714845978,0.596502936,-0.126528164,0.554307831,-0.004088185,-0.326429393
0.012400718,-0.46323626,-0.136236771,0.404201604,-0.002997908,-0.326977833
-0.043063471,0.22120304,-0.169226099,0.218508846,0.001007791,0.439169527
-0.280898514,-0.401968393,0.052328262,0.213619159,-0.005743411,-0.959133974
0.160056799,-0.314932965,-0.003790099,-0.877058522,0.000628118,0.327259546
-0.628963861,-0.506980986,-0.041121469,0.068627668,-0.012380872,0.047611024
-0.876576311,-0.973059175,-0.067080053,-0.337066297,-0.004421909,-0.535168693
0.594016614,-0.341115425,0.016242331,0.406001209,-0.004179539,0.367932968
-0.624443745,0.248656917,-0.001144142,0.376140304,-0.002224226,0.193377118
0.417744202,0.306507793,-0.09150467,-0.440303655,-0.011829056,-0.98668335
-0.582499848,0.515400559,0.030191714,-0.251243373,-0.002702864,-0.646269945
-0.605927196,0.806170463,-0.145371904,-0.341754205,-0.005048281,-0.108915212
-0.419720713,-0.723588215,0.03243795,0.340293637,-0.005972576,-0.771047135
-0.96323242,-0.572380196,0.027665125,0.439546414,-0.003784784,0.181161044
0.283926599,-0.879158914,-0.019792311,-0.724425872,-0.000462038,-0.740368027
-0.033176153,-0.820112457,0.097533443,-0.480806097,-0.006986648,-0.847960932
0.895818578,0.634132488,0.002794303,0.290465915,0.002153643,0.385358644
0.879051719,0.757393528,0.016466293,-0.006097332,0.005102778,0.361821965
0.056164983,0.605724279,-0.025525435,-0.70094621,0.003897967,-0.230263284
-0.730724102,0.469514666,0.057828746,0.423447471,-0.003321188,-0.015207885
-0.697798644,-0.407045975,0.091614501,0.803699075,-0.004738017,-0.502120471
0.439652145,0.58387829,-0.080380765,0.523931591,0.009284404,0.139030311
0.352356024,-0.544824683,0.031761067,0.447356088,3.50E-05,-0.521405483
-0.527170709,-0.544960755,0.032189102,-0.215809416,0.007673208,0.007709016
-0.352960833,-0.739332202,-0.020244509,-0.104956827,0.001244557,-0.831750548
0.078086886,0.544391428,-0.111855924,-0.994160371,0.000812688,-0.07237151
-0.202096689,-0.032483631,-0.082763497,0.840805346,-0.003940158,0.235275598
0.461363252,-0.316089049,0.031491578,0.444716408,-0.006322889,0.445062565
-0.737641146,0.400715134,-0.006196556,0.846684794,0.008827449,-0.78114945
0.408685805,0.133486067,-0.059615271,0.624986994,0.011667052,-0.442406318
-0.42344446,0.201004096,0.009080275,0.445286536,0.003061701,-0.63752607
-0.865756149,-0.294150536,-0.060278994,-0.450502117,-0.001533783,0.157462244
0.820175086,0.045455765,0.063769928,0.474842401,0.010797405,-0.408359366
-0.911558937,0.492471975,-0.037011867,-0.989283601,0.005701154,0.377550863
-0.459253353,-0.246398569,-0.051906417,-0.791160363,-0.011235737,0.317039645
-0.532283189,0.780910489,0.029383488,-0.880885732,0.001526769,-0.517523298
-0.030032079,-0.786533183,-0.080118536,0.475862801,0.005881979,-0.601816308
0.905240242,0.886167715,0.067370159,-0.193340547,0.001052967,0.541352897
0.074669624,0.724253515,-0.05141345,-0.22469931,-0.014155426,-0.679190621
-0.659864325,0.244806919,0.041847591,-0.794150865,-0.004609782,0.06120804
-0.318921008,0.850056564,-0.10086853,-0.262823382,-0.004734939,0.532160133
-0.825415298,-0.876859151,0.064130666,0.622654968,0.003520151,-0.143866218
0.855639754,-0.874207496,-0.052550663,-0.253402247,0.002828493,0.441992452
-0.379898049,0.014591808,-0.138301838,0.626710676,-0.004730614,-0.078670359
-0.878719718,-0.014210703,-0.050446987,-0.412583287,0.000669267,-0.43693079
-0.45876193,0.61077594,-0.059182508,0.159014436,-0.001581856,-0.873246064
0.769834423,0.715196001,-0.060239954,0.876782223,-0.006076279,-0.788382017
0.968390639,0.120877749,0.019013584,0.888697581,-0.009186014,-0.791244725
0.83756578,0.784461188,0.051324258,0.201323807,-0.004135538,-0.258841476
-0.467190056,-0.565882579,0.079057764,-0.563506089,-0.005378669,0.278544887
0.240927267,-0.149049583,0.084082572,-0.019679924,0.011669004,-0.419837422
0.864080057,0.986132841,-0.105735103,0.672650737,0.004531175,-0.524980791
0.6098055,-0.735232107,0.043160531,0.279216826,0.006588367,0.089286713
-0.171605795,0.99028851,-0.051960427,0.7741995,-0.007649468,-0.043357815
-0.169970116,-0.791416356,-0.155856319,0.775950493,0.002917556,0.762023722
-0.83874743,0.650720083,-0.115115965,0.445758553,-0.001744138,-0.591000384
0.999117237,-0.327998428,-0.148236598,0.626064248,-9.32E-05,-0.508747863
-0.265543507,0.254338142,-0.153560452,0.775861452,0.003432572,-0.627238587
-0.423339616,0.873347945,-0.07942002,-1.147878239,-0.002434094,-0.301646993
0.58601635,-0.215406519,-0.095085983,0.187287902,-0.004163338,-0.39413164
0.965711505,-0.765051962,0.089883283,0.826236013,0.007682521,-0.262369954
-0.172331407,-0.06292425,-0.035384068,0.182289919,-0.001493346,-0.494415362
-0.55184966,-0.379979374,-0.08942746,-0.922080744,0.012187751,0.187603538
-0.486143793,-0.815858228,-0.024613759,0.455706356,-0.013568934,-0.132350891
0.285867747,-0.489541907,-0.059937041,-0.509658027,-0.000868425,-1
0.047337346,0.452088875,-0.077640836,0.050420394,0.01408125,0.058436428
0.719894156,0.549826687,-0.079079321,0.66577611,0.002605272,-0.90543765
0.93525068,0.042431148,-0.012817038,-0.956808041,-0.002736434,-0.453186301
-0.108469107,0.719594874,0.028608562,-0.049152667,0.007528817,-0.932812353
0.819473323,0.859747846,-0.093934403,0.564591562,-0.008301389,-0.557059092
-0.421038256,0.935967121,-0.086156362,0.281512875,0.010470303,-0.445993051
0.73375477,-0.818135182,-0.043675169,-0.358514639,0.002520045,0.226816044
0.723903932,-0.502856188,-0.095642781,0.139944349,-0.001137828,-0.032238986
0.699879074,-0.468365975,0.004064557,0.015969439,-0.002146504,0.164405314
0.171171344,0.387162093,-0.070265544,0.374053249,-0.004697141,0.387709587
0.264974841,-0.032191041,0.037458675,-0.165254946,-0.00251881,-0.591444891
0.088143284,0.699888734,0.030274559,-0.685961433,0.001877175,-0.958059554
-0.796993935,0.590696658,-0.091830433,-0.708535832,-0.008426024,-0.842802973
0.433128174,0.44816223,-0.143591032,-0.369330576,0.002952655,-0.866117599
0.577474057,0.284605057,-0.023471209,-0.323082262,0.009541701,-0.81878198
-0.726940803,0.603663249,-0.130813764,-0.715021163,0.011857336,0.21382127
0.444095444,-0.055666475,0.040704865,0.480808345,-0.010674232,-0.115222576
-0.490247407,-0.194759553,0.059495174,0.448709886,-0.00459541,-0.151838258
-0.417523024,0.824648217,-0.150509296,-0.773893613,-0.001305516,0.153341011
-0.539869053,-0.841686471,0.044752942,-0.983461396,-0.003690931,0.168090813
-0.377038584,0.250637808,-0.066676217,-0.624551884,0.001951338,0.689394996
-0.784089466,0.968846949,0.029935419,0.531037494,0.012172526,-0.039488747
0.530139054,0.34986024,-0.135500693,-0.118632219,-0.008407619,-1
-0.127431112,-0.54706684,-0.129347836,0.425820302,-0.000299249,-0.089216049
0.375328162,0.213552182,-0.098308794,0.000511873,0.004998312,-0.939610882
0.962033404,0.614773317,-0.094083986,-0.215736601,-0.004144293,-0.916168975
0.062759137,-0.739075155,0.014869641,0.050730206,0.004266165,0.371290885
0.754888868,0.079313125,0.029492789,0.560763916,0.010578054,0.933734694
0.057045806,-0.805904185,-0.072682551,-0.349928439,0.00036068,-0.00190246
-0.082503658,-0.368932379,0.000822825,-0.036320244,0.00243499,-0.998429316
-0.291031182,0.703620714,0.057590513,0.696300227,-0.004110573,0.312474365
0.037843568,0.307134372,0.126660365,-0.124660284,-0.000645958,-0.915064408
0.605135042,0.218129948,0.041453927,-0.41447503,-0.000725106,-0.738879274
0.587711717,0.711131212,-0.062074956,-0.856787408,-0.000544411,0.304932504
0.00600499,0.635883842,-0.072950124,0.86014956,0.006629548,-0.73180429
-0.445175004,-0.794186831,-0.036885867,-0.569562749,-0.005808667,-0.681149362
0.63389713,-0.74566086,0.045446596,-0.397584969,0.008701633,-0.467212774
-0.72010681,-0.015021184,-0.151934976,-0.205861827,-0.002284458,-0.128567751
0.721369329,-0.869863973,-0.137486788,0.989909535,0.010050966,-0.623810045
-0.771392989,0.080107479,-0.033640875,0.033743306,-0.00853289,0.189665683
0.574570871,-0.497346018,-0.034168335,-0.611193089,-0.007968231,0.410942064
-0.340394049,0.231785161,-0.09164495,0.806511609,-0.00693357,-0.516345188
0.827656197,0.292643819,-0.050950651,-0.303297607,0.013697616,-0.364679175
-0.302901442,-0.233928896,-0.135362992,0.404620267,-0.002544371,-0.824251505
0.848330676,-0.024635747,0.034792018,-0.079011682,-0.001130681,-0.335683207
-0.216562219,-0.037062849,0.01106875,-0.563810249,0.009110218,-0.524534999
0.809330406,0.425017791,-0.024354806,0.450709327,-0.014496846,-0.814050956
-0.675468252,0.695770598,-0.162443512,-0.282580709,0.014738048,-0.003936011
0.756456474,0.034114442,-0.074235931,0.540514458,0.000668688,0.738391769
-0.750915715,-0.005515896,-0.052968128,-0.072113374,-0.001397372,0.721873394
0.793367694,-0.513090736,-0.111575346,0.603303674,0.003224883,-0.63837271
0.023386676,-0.063916839,0.019252997,-0.11447781,-0.00335387,-0.347413801
-0.003212741,0.658775117,-0.042964987,0.170380104,0.006251469,-0.451621324
-0.44553531,0.639000251,-0.149794738,0.293660894,-0.004344468,0.598769851
-0.724964395,0.045911924,-0.049918356,0.321977402,0.002168847,-0.983730565
0.476242023,-0.571734722,0.015917591,-0.177318557,-0.011276891,-0.97133774
-0.288421186,-0.999337494,-0.003346278,-0.894919597,-0.003056508,-0.405115477
-0.286875193,0.063581691,0.098553962,0.897558937,-0.009566828,0.199957904
0.387430566,-0.829290743,-0.100031881,-0.741432966,0.008510399,-0.50924441
0.201657296,-0.839023164,0.003464371,0.242952197,0.002799818,0.265237827
-0.784563082,-0.73572572,0.077381138,-0.301610671,-0.005392989,0.197583845
-0.363212341,0.95115117,0.011937942,-0.204763254,0.005978872,0.270423733
0.818764424,0.656840827,-0.136683987,0.523458735,0.000837159,-0.68004211
0.523576144,0.396201999,-0.081307689,-0.570442227,0.003396503,-0.501716558
-0.853753446,0.164216597,0.119021735,0.070358177,-0.001836268,-0.966859557
-0.375685738,0.769890158,-0.094812826,0.339133474,0.000254015,-0.696147364
0.179544365,-0.275893296,-0.098043896,0.111653912,0.001800951,0.16234003
0.946596473,0.192258767,0.04668054,-0.548480708,-0.001856466,0.847333858
-0.183976619,-0.067216894,-0.137731274,-0.392708752,0.00097579,-0.053878676
-0.752537775,0.963550433,0.03014778,-0.386061887,0.005754972,-1
0.760050428,-0.336928531,-0.079326295,0.891871037,0.007678159,0.039211072
0.412132391,-0.791815623,-0.188580003,0.202596023,0.011513841,0.597593244
-0.122742136,0.871150839,-0.038787179,0.828044067,0.005549452,0.053718405
0.087360165,0.277292313,-0.09701654,-0.132494688,-0.008071261,-0.340759189
0.919041837,0.668695481,-0.054220043,-0.85950643,-0.012094709,-0.125989674
-0.674914586,0.688900866,-0.089794994,0.498603806,-0.009317209,-0.580785133
0.224039269,0.003139578,-0.104234883,-0.442549454,-0.009326472,-0.883903682
-0.999916721,0.754089305,-0.02407111,0.666085427,-0.010895194,-0.999477062
-0.910418999,-0.289435785,-0.031652889,-0.450858698,-0.009658241,-0.524043032
-0.35005454,-0.64309381,-0.004720404,0.283985134,-0.005628545,-0.157048513
0.551510421,-0.54136718,-0.026463155,-0.730003509,0.005188733,0.079281346
-0.550907363,-0.251060529,-0.115604566,-0.895879453,-0.00015174,0.199953807
0.730128349,0.560169754,-0.057507489,-0.313229318,0.006351038,0.108870535
-0.263782459,-0.766383187,-0.003372461,-0.246108508,0.008211577,-0.724763915
-0.064625328,0.513036473,0.069142345,-0.528353553,0.005319598,0.808417429
0.791997879,0.620275662,0.007423215,0.377337672,-0.013360107,-0.953890489
-0.888123958,0.461274736,-0.10396782,-0.040163517,0.002848791,-0.026936483
-0.617447364,-0.783737986,-0.039880266,-0.517556375,0.004903395,0.355670979
-0.809357163,0.403976614,0.018762683,-0.912280752,0.002171307,-0.872806722
-0.081719202,-0.894911392,-0.093837399,0.463800418,-0.002703072,0.847152334
-0.384567728,0.51401748,-0.039539353,-0.487524645,0.000369902,-0.556611798
-0.635618207,-0.915898362,0.034227272,-0.456742201,0.007814998,0.270313408
-0.186593985,-0.497186289,-0.068725467,0.704638746,-0.004595703,-0.220965625
0.32314016,-0.591541891,-0.096292857,-0.992187367,-0.00044517,-0.088036488
0.456353874,0.258058235,-0.025135559,-0.50368948,0.009623415,-0.083861898
0.574324933,-0.362800757,-0.032276871,-0.46524781,-0.006486824,-0.852534582
0.327556439,-0.588413681,-0.067445917,-0.180399215,0.009303635,0.42737151
0.718908894,0.110919198,-0.069142485,0.733002168,-0.012528391,-0.521013985
0.264589945,0.460563411,-0.171668478,-0.590114165,-0.003127395,-0.351436753
-0.87275365,0.015957405,-0.073718848,-0.442098181,0.009630315,-0.211755336
-0.85778507,0.070377676,0.02220584,0.090968808,-0.011907952,0.446582489
0.548754915,-0.501671856,-0.077299084,-0.05722911,-0.003572472,-0.661657083
0.094697836,0.697283529,-0.103298224,-0.220365041,0.005011512,0.24817985
0.878584474,0.739356873,0.06729686,0.439548952,0.006397552,-0.80295591
-0.782962979,-0.865658831,0.104045549,0.373795443,-0.00680894,0.213725301
0.963576344,-0.491186538,0.071965998,-0.290310581,-0.014658738,-1
0.354327144,0.201812338,-0.142386393,0.160913603,0.004750023,0.604600439
0.414120979,0.367361934,-0.143430914,-0.013460406,-0.000289359,-0.77997092
0.257650088,-0.364546564,-0.125652366,0.544056681,-0.000882255,-0.754313523
-0.027610979,-0.151289432,-0.164348931,0.856475373,-0.002526967,0.360915565
0.005545269,-0.771437006,0.087296703,0.08228635,-0.001167821,0.082981394
0.45786723,-0.698330553,0.112317641,-0.288350248,0.004439284,-0.761779153
0.564015285,0.461064673,0.016582866,-0.835222976,-0.004178524,-0.603373588
0.487518177,0.930143984,-0.095302468,0.253900079,-0.007120034,0.136014438
0.349388824,-0.533839546,-0.101456633,-0.436327748,0.002394309,0.332204556
-0.97276426,0.907614035,-0.177646327,0.067695129,-0.014406873,0.663391568
-0.031436358,0.981361463,-0.022436604,-0.560681348,-0.002791218,0.036915176
0.540197434,-0.291140116,-0.004469246,-0.691989806,-0.001606174,0.398400075
-0.64203684,0.248058616,-0.023665419,0.376838767,0.003203852,0.27605742
0.510768568,-0.431178878,0.061364607,0.507844532,-0.004332828,0.691689419
0.308545622,0.168332041,0.006439592,0.202054418,0.011462836,0.231734946
0.357672395,0.822978812,-0.067521656,-0.238682428,0.000815456,0.128254617
-0.972117887,0.490552444,0.069063416,0.366703414,0.006280042,-0.777213704
-0.356292926,-0.05270651,0.036201715,-0.875884476,-0.001557588,0.165992815
-0.155016078,0.51384178,-0.067852689,-0.244245293,0.006576352,-0.609237263
-0.016335884,0.507031904,0.062447174,-0.320959075,0.012674261,0.252047618
0.090862666,-0.458518625,-0.054042595,0.482851113,0.005374643,0.254003626
0.922412029,-0.97236193,-0.012895248,0.139698552,0.007867318,-0.47553798
